danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.499,0.177,-18.352,0.0526,0.995,0.712,0.351,0.511,110.607,184648
0.383,0.0464,-24.108,0.0555,0.994,0.177,0.242,0.254,112.974,191335
0.671,0.126,-22.994,0.0582,0.996,0.714,0.166,0.796,126.97,180233
0.639,0.32,-8.162,0.213,0.949,0.0,0.33,0.82,136.45,169632
0.455,0.089,-22.153,0.045,0.992,0.0802,0.156,0.44,108.085,190055
0.673,0.263,-16.595,0.084,0.994,0.000111,0.19,0.794,128.056,169601
0.58,0.268,-16.474,0.0395,0.984,0.0012,0.353,0.705,129.325,167015
0.322,0.374,-7.703,0.0364,0.979,0.0,0.131,0.458,107.557,182492
0.244,0.245,-16.245,0.0399,0.94,0.0,0.289,0.192,82.328,228507
0.709,0.231,-17.272,0.131,0.378,0.0391,0.279,0.446,111.632,208424
0.526,0.128,-13.336,0.0477,0.984,0.0,0.081,0.42,70.574,163718
0.388,0.305,-11.959,0.0844,0.924,0.000527,0.187,0.501,168.399,123652
0.602,0.264,-14.757,0.0809,0.916,0.0025,0.111,0.482,83.523,173800
0.548,0.35,-9.149,0.0297,0.943,0.0,0.178,0.334,91.167,167967
0.447,0.304,-13.057,0.0937,0.866,0.000704,0.226,0.348,78.37,173307
0.39,0.301,-14.376,0.0449,0.959,0.000124,0.125,0.477,74.856,152045
0.715,0.276,-10.905,0.0819,0.967,5.37e-06,0.142,0.693,139.703,139448
0.294,0.201,-18.389,0.0705,0.952,0.00853,0.354,0.22,82.887,275000
0.392,0.305,-8.281,0.0416,0.888,0.00252,0.148,0.395,95.595,214192
0.355,0.231,-14.065,0.0334,0.832,0.00319,0.111,0.183,99.512,248640
0.365,0.294,-10.994,0.0462,0.988,8.58e-06,0.104,0.225,98.842,210000
0.489,0.296,-15.55,0.0655,0.975,1.91e-05,0.145,0.599,72.13,120147
0.444,0.0833,-20.282,0.0546,0.877,3.13e-05,0.0946,0.23,139.048,204586
0.263,0.357,-13.098,0.0384,0.885,0.00647,0.472,0.386,80.575,164716
0.571,0.113,-16.138,0.0531,0.983,0.00602,0.174,0.366,80.583,230539
0.614,0.179,-13.911,0.0716,0.987,0.108,0.0967,0.526,73.119,191689
0.441,0.207,-14.581,0.0506,0.892,0.0,0.15,0.309,81.314,239667
0.338,0.275,-17.881,0.0565,0.94,0.0,0.713,0.184,103.164,219893
0.626,0.372,-13.093,0.0797,0.932,0.00041,0.267,0.935,90.853,108120
0.437,0.277,-9.835,0.047,0.887,0.0022,0.149,0.35,96.059,214282
0.375,0.131,-14.951,0.0345,0.985,9.68e-05,0.147,0.239,97.278,198773
0.421,0.232,-12.009,0.0609,0.974,2.52e-05,0.113,0.336,76.724,134131
0.338,0.275,-17.881,0.0565,0.94,0.0,0.713,0.184,103.164,219893
0.489,0.296,-15.55,0.0655,0.975,1.91e-05,0.145,0.599,72.13,120147
0.587,0.273,-12.029,0.0897,0.965,0.00064,0.107,0.493,84.608,166256
0.436,0.153,-12.124,0.0358,0.984,0.0164,0.114,0.322,116.997,153617
0.349,0.197,-15.062,0.0465,0.934,0.0,0.108,0.276,80.934,218093
0.251,0.198,-16.083,0.0311,0.805,9.84e-06,0.0701,0.526,79.054,205773
0.532,0.254,-12.722,0.059,0.893,3.68e-05,0.273,0.641,144.455,194116
0.637,0.207,-10.758,0.0491,0.983,6.06e-06,0.185,0.564,114.922,169561
0.532,0.251,-12.719,0.0529,0.896,5.35e-05,0.247,0.668,144.006,194090
0.235,0.143,-17.793,0.0507,0.965,0.0,0.249,0.165,170.387,232000
0.59,0.284,-10.087,0.0339,0.489,0.0,0.0629,0.615,102.421,136713
0.195,0.151,-20.774,0.0608,0.95,0.0886,0.338,0.102,78.355,248000
0.44,0.296,-14.706,0.104,0.894,0.0,0.0998,0.341,80.14,125747
0.26,0.272,-14.678,0.0447,0.888,0.0,0.272,0.277,70.417,207280
0.439,0.0738,-18.099,0.0429,0.888,0.0134,0.145,0.357,128.111,206266
0.244,0.245,-16.245,0.0399,0.94,0.0,0.289,0.192,82.328,228507
0.564,0.262,-10.149,0.0335,0.906,0.0,0.132,0.701,103.201,133970
0.324,0.354,-13.038,0.0437,0.927,1.05e-05,0.363,0.444,72.628,155376
0.484,0.224,-16.171,0.149,0.982,0.000583,0.326,0.539,94.682,189000
0.491,0.259,-10.099,0.0363,0.907,0.0,0.111,0.702,102.906,133982
0.441,0.207,-14.581,0.0506,0.892,0.0,0.15,0.309,81.314,239667
0.299,0.242,-12.674,0.0342,0.963,0.000198,0.0932,0.447,90.178,219533
0.324,0.354,-13.038,0.0437,0.927,1.05e-05,0.363,0.444,72.628,155376
0.425,0.274,-15.895,0.0691,0.989,0.0213,0.136,0.468,132.04,320000
0.408,0.199,-12.266,0.0592,0.969,0.000468,0.111,0.631,204.849,133415
0.466,0.376,-8.914,0.189,0.907,1.01e-05,0.135,0.5,166.477,158905
0.387,0.334,-15.142,0.0712,0.971,0.0011,0.621,0.473,92.151,204000
0.59,0.465,-13.728,0.0308,0.0492,0.0,0.368,0.834,106.864,254227
0.299,0.242,-12.674,0.0342,0.963,0.000198,0.0932,0.447,90.178,219533
0.343,0.445,-9.868,0.042,0.928,3.06e-05,0.335,0.468,74.66,155350
0.454,0.251,-11.307,0.043,0.97,3.36e-06,0.142,0.452,130.96,152464
0.195,0.151,-20.774,0.0608,0.95,0.0886,0.338,0.102,78.355,248000
0.822,0.263,-16.69,0.0834,0.658,0.0502,0.0688,0.625,97.509,192810
0.647,0.255,-15.095,0.0875,0.858,0.00861,0.218,0.55,125.106,225365
0.409,0.15,-15.73,0.0401,0.968,0.156,0.1,0.55,126.889,203651
0.318,0.25,-17.21,0.0599,0.144,0.0142,0.266,0.265,147.527,183125
0.235,0.143,-17.793,0.0507,0.965,0.0,0.249,0.165,170.387,232000
0.26,0.272,-14.678,0.0447,0.888,0.0,0.272,0.277,70.417,207280
0.432,0.326,-13.389,0.0346,0.656,0.00912,0.154,0.391,100.848,204933
0.169,0.33,-14.782,0.0498,0.886,0.0,0.343,0.192,81.192,197813
0.57,0.31,-13.44,0.041,0.907,0.155,0.153,0.568,121.903,267000
0.586,0.293,-10.051,0.0337,0.509,0.0,0.0634,0.629,102.011,136725
0.542,0.339,-9.089,0.0283,0.948,0.0,0.195,0.371,90.7,167941
0.537,0.0858,-19.591,0.0391,0.979,1.52e-05,0.0716,0.277,110.009,172133
0.684,0.205,-12.782,0.0682,0.979,0.0362,0.139,0.615,119.435,110726
0.294,0.201,-18.389,0.0705,0.952,0.00853,0.354,0.22,82.887,275000
0.332,0.27,-15.169,0.0595,0.9,0.021,0.117,0.12,83.231,190000
0.241,0.219,-14.782,0.0404,0.941,2.06e-06,0.131,0.0764,81.504,203747
0.546,0.567,-8.944,0.0292,0.0188,0.000218,0.076,0.181,105.585,282893
0.348,0.177,-16.636,0.0333,0.942,3.2e-05,0.189,0.201,108.016,175714
0.466,0.088,-20.432,0.0735,0.988,2.04e-06,0.0703,0.14,48.204,241685
0.598,0.348,-16.915,0.152,0.941,0.28,0.112,0.474,116.668,206907
0.26,0.272,-14.678,0.0447,0.888,0.0,0.272,0.277,70.417,207280
0.666,0.504,-8.204,0.0599,0.949,0.0,0.324,0.641,117.266,129358
0.553,0.266,-14.401,0.0517,0.924,0.033,0.132,0.531,120.288,207223
0.142,0.311,-16.172,0.0472,0.912,0.0,0.312,0.0745,83.617,211373
0.544,0.339,-9.09,0.0284,0.948,0.0,0.196,0.365,90.714,167941
0.168,0.141,-16.623,0.0371,0.887,4.52e-06,0.303,0.0875,77.348,297933
0.544,0.339,-9.09,0.0284,0.948,0.0,0.196,0.365,90.714,167941
0.625,0.357,-12.641,0.0724,0.937,0.000148,0.0921,0.491,106.602,223840
0.544,0.341,-13.128,0.102,0.871,0.0,0.175,0.84,122.242,169649
0.248,0.348,-9.643,0.0363,0.93,0.0,0.293,0.178,91.963,343850
0.454,0.348,-11.992,0.0437,0.977,6.77e-05,0.573,0.928,149.457,97087
0.509,0.147,-14.712,0.0411,0.907,5.49e-05,0.106,0.39,121.314,231980
0.591,0.198,-13.788,0.0581,0.884,2.25e-06,0.113,0.294,113.801,236886
0.289,0.242,-14.62,0.0433,0.96,0.0,0.126,0.27,65.011,286205
0.478,0.204,-14.43,0.0279,0.93,0.00712,0.133,0.154,71.2,244877
0.268,0.301,-12.935,0.0437,0.965,0.0,0.109,0.321,90.055,211500
0.456,0.382,-11.832,0.0703,0.879,0.0,0.144,0.656,104.039,114174
0.455,0.356,-11.86,0.0866,0.947,0.0,0.469,0.578,86.325,108689
0.482,0.324,-12.65,0.0417,0.951,4.09e-05,0.421,0.89,145.032,111990
0.502,0.426,-13.041,0.0579,0.888,0.0,0.442,0.655,117.948,205323
0.571,0.242,-16.904,0.325,0.879,1.01e-06,0.354,0.678,116.946,179836
0.331,0.472,-7.423,0.0393,0.858,0.0252,0.18,0.41,122.304,308720
0.31,0.351,-12.668,0.0386,0.966,0.0,0.0755,0.549,130.415,199859
0.628,0.54,-10.691,0.0988,0.693,0.0,0.125,0.55,114.488,249198
0.496,0.3,-12.922,0.11,0.853,0.0,0.107,0.393,168.064,182658
0.597,0.443,-13.057,0.376,0.962,3.48e-06,0.413,0.61,79.354,99104
0.306,0.195,-14.784,0.0345,0.974,0.0,0.17,0.519,75.781,143410
0.494,0.306,-11.373,0.038,0.94,0.0,0.191,0.797,94.887,125388
0.275,0.308,-13.211,0.0373,0.919,0.00639,0.109,0.347,120.798,224333
0.571,0.412,-13.099,0.0973,0.812,0.0,0.169,0.91,155.407,169050
0.545,0.517,-10.319,0.358,0.983,1.17e-05,0.463,0.471,79.351,99306
0.534,0.339,-13.704,0.118,0.873,3.68e-05,0.576,0.508,144.642,274810
0.373,0.338,-10.137,0.0419,0.948,0.0,0.242,0.585,137.038,180599
0.501,0.194,-15.574,0.0871,0.925,0.0,0.121,0.495,92.071,212673
0.652,0.386,-13.799,0.135,0.846,2.46e-06,0.106,0.653,52.819,252013
0.503,0.515,-12.498,0.097,0.823,0.0,0.634,0.797,169.968,186315
0.413,0.277,-11.906,0.0368,0.951,2.67e-06,0.153,0.541,102.691,181426
0.449,0.492,-12.99,0.0611,0.924,0.00026,0.523,0.817,69.151,126694
0.282,0.176,-15.619,0.0387,0.971,0.0,0.101,0.318,95.352,284223
0.303,0.41,-8.569,0.0453,0.963,0.000325,0.341,0.445,77.256,154571
0.383,0.336,-10.137,0.0449,0.946,1.72e-06,0.257,0.582,110.442,180637
0.297,0.204,-15.773,0.0453,0.971,0.0,0.14,0.241,136.034,214298
0.59,0.534,-10.187,0.128,0.627,0.0,0.397,0.853,118.752,154661
0.383,0.336,-10.137,0.0449,0.946,1.72e-06,0.257,0.582,110.442,180637
0.283,0.312,-11.254,0.0363,0.93,0.0,0.292,0.188,93.404,343824
0.388,0.334,-10.138,0.0426,0.946,2.07e-06,0.255,0.585,112.196,180637
0.635,0.223,-13.214,0.364,0.882,0.0,0.105,0.476,81.462,117973
0.359,0.225,-12.663,0.0501,0.939,0.0,0.108,0.131,138.506,223563
0.294,0.301,-8.849,0.0335,0.972,1.57e-06,0.514,0.383,75.882,227892
0.623,0.411,-13.102,0.0598,0.475,3.97e-05,0.0798,0.735,118.668,189074
0.574,0.491,-9.794,0.035,0.457,1.9e-05,0.125,0.67,77.349,209920
0.504,0.613,-4.273,0.0299,0.228,0.00366,0.0625,0.532,111.31,206185
0.504,0.613,-4.273,0.0299,0.228,0.00366,0.0625,0.532,111.31,206185
0.358,0.432,-10.187,0.0323,0.142,0.000584,0.235,0.26,180.589,212333
0.504,0.606,-4.274,0.0303,0.225,0.00151,0.0666,0.537,111.002,206420
0.578,0.483,-9.762,0.0344,0.446,1.51e-05,0.128,0.653,77.348,209894
0.573,0.44,-11.375,0.0362,0.488,2e-05,0.132,0.679,77.333,209946
0.435,0.566,-8.174,0.0339,0.0916,0.00309,0.171,0.638,137.977,385999
0.235,0.646,-8.547,0.0527,0.267,9.71e-05,0.107,0.376,117.735,286003
0.506,0.606,-4.271,0.0297,0.223,0.00138,0.0637,0.521,111.039,206420
0.504,0.606,-4.274,0.0303,0.225,0.00151,0.0666,0.537,111.002,206420
0.506,0.606,-4.271,0.0297,0.223,0.00138,0.0637,0.521,111.039,206420
0.53,0.53,-7.686,0.17,0.633,6.95e-05,0.152,0.898,76.983,230165
0.504,0.613,-4.273,0.0299,0.228,0.00366,0.0625,0.532,111.31,206185
0.506,0.606,-4.271,0.0297,0.223,0.00138,0.0637,0.521,111.039,206420
0.428,0.521,-13.117,0.0428,0.0856,7.16e-05,0.326,0.664,115.903,574920
0.623,0.411,-13.102,0.0598,0.475,3.97e-05,0.0798,0.735,118.668,189074
0.571,0.509,-9.065,0.0291,0.491,1.23e-06,0.0826,0.726,77.292,212050
0.505,0.613,-4.227,0.0299,0.231,0.00256,0.0644,0.552,111.322,206146
0.502,0.613,-4.273,0.03,0.228,0.00413,0.0627,0.539,111.059,206185
0.504,0.606,-4.274,0.0303,0.225,0.00151,0.0666,0.537,111.002,206420
0.502,0.613,-4.273,0.03,0.228,0.00413,0.0627,0.539,111.059,206185
0.505,0.608,-4.205,0.03,0.207,0.00193,0.0677,0.535,111.08,206158
0.54,0.801,-10.183,0.0999,0.164,7.84e-06,0.0589,0.804,114.338,263240
0.246,0.583,-5.53,0.0379,0.422,0.0,0.38,0.422,71.718,204957
0.377,0.26,-14.714,0.0308,0.79,0.0,0.127,0.23,130.444,235093
0.572,0.479,-9.784,0.0359,0.428,3.12e-05,0.124,0.653,77.354,209946
0.715,0.314,-14.657,0.0375,0.16,8.73e-06,0.0718,0.376,139.646,273907
0.504,0.606,-4.274,0.0303,0.225,0.00151,0.0666,0.537,111.002,206420
0.576,0.441,-11.331,0.0349,0.478,2.54e-05,0.128,0.616,77.354,209908
0.235,0.491,-8.718,0.0364,0.419,0.0,0.361,0.451,77.325,204905
0.453,0.36,-12.885,0.0304,0.122,0.0,0.176,0.0911,113.672,323093
0.477,0.325,-9.814,0.0299,0.788,1.18e-05,0.0952,0.33,79.993,238507
0.671,0.38,-12.045,0.12,0.782,0.00023,0.0959,0.87,130.73,154227
0.441,0.33,-12.179,0.0361,0.127,0.134,0.0955,0.12,141.942,358400
0.404,0.272,-12.037,0.0345,0.725,0.000455,0.0664,0.143,143.562,345104
0.48,0.28,-14.612,0.0318,0.382,0.000349,0.0636,0.165,141.699,335125
0.578,0.912,-3.929,0.114,0.0166,0.00362,0.273,0.68,127.87,177525
0.797,0.88,-5.722,0.0442,0.00298,0.574,0.183,0.357,125.996,157619
0.797,0.88,-5.722,0.0442,0.00298,0.574,0.183,0.357,125.996,157619
0.465,0.536,-6.719,0.0413,0.555,0.0,0.232,0.595,142.202,135267
0.465,0.536,-6.719,0.0413,0.555,0.0,0.232,0.595,142.202,135267
0.716,0.511,-6.257,0.0332,0.483,0.0,0.0928,0.324,104.964,165907
0.716,0.511,-6.257,0.0332,0.483,0.0,0.0928,0.324,104.964,165907
0.495,0.896,-2.381,0.0331,0.005,0.0,0.353,0.462,146.04,242645
0.495,0.896,-2.381,0.0331,0.005,0.0,0.353,0.462,146.04,242645
0.577,0.871,-5.4,0.0332,0.577,0.813,0.15,0.214,118.003,231979
0.64,0.793,-7.911,0.0309,6.96e-05,0.275,0.136,0.809,119.513,277867
0.778,0.761,-5.529,0.0525,0.141,4.6e-05,0.0441,0.923,107.288,228000
0.737,0.682,-4.2,0.0383,0.0714,0.00916,0.158,0.393,126.028,171448
0.737,0.682,-4.2,0.0383,0.0714,0.00916,0.158,0.393,126.028,171448
0.398,0.956,-4.429,0.329,0.00935,0.0038,0.142,0.269,106.581,178310
0.693,0.773,-4.239,0.0597,0.0274,0.0,0.426,0.625,121.986,153925
0.863,0.501,-8.753,0.0433,0.0164,0.0,0.272,0.357,99.994,246765
0.752,0.488,-8.936,0.0358,0.00255,0.041,0.0854,0.513,124.008,151010
0.628,0.967,-2.43,0.0538,0.0217,0.00157,0.336,0.349,125.982,186689
0.663,0.559,-12.876,0.0391,0.136,0.0894,0.108,0.296,145.007,206385
0.776,0.824,-5.117,0.039,0.0871,0.0538,0.184,0.771,125.027,127500
0.655,0.89,-6.434,0.0611,0.101,0.0149,0.488,0.328,127.979,199967
0.744,0.703,-8.111,0.048,0.0195,0.00449,0.141,0.819,125.023,172197
0.546,0.814,-6.191,0.12,0.0218,0.0,0.0475,0.724,92.986,205267
0.794,0.732,-5.618,0.045,0.0767,0.0,0.0425,0.697,136.992,226827
0.524,0.923,-3.53,0.085,0.00958,0.0,0.102,0.318,149.972,183573
0.649,0.789,-5.097,0.037,0.0967,0.000155,0.315,0.245,125.002,210290
0.654,0.576,-9.736,0.0353,0.0149,0.0971,0.114,0.663,124.987,174999
0.659,0.873,-5.227,0.0449,0.00519,0.000155,0.172,0.362,123.942,188710
0.743,0.811,-5.518,0.0467,0.0175,0.000449,0.0719,0.847,124.056,173200
0.564,0.737,-4.463,0.0452,0.0328,0.0,0.31,0.476,77.527,179931
0.637,0.865,-5.756,0.0417,0.0651,0.00194,0.106,0.759,123.038,183537
0.768,0.896,-3.501,0.0969,0.0152,0.0,0.0412,0.829,109.959,170000
0.707,0.562,-6.202,0.0567,0.105,0.0,0.0999,0.525,122.993,274507
0.574,0.871,-3.757,0.0389,0.0537,0.0,0.109,0.701,126.013,180890
0.687,0.924,-7.324,0.0361,0.0707,0.228,0.046,0.931,126.018,271240
0.662,0.798,-6.859,0.0668,0.0236,0.00272,0.0858,0.518,122.964,144116
0.636,0.892,-5.573,0.0386,0.000422,0.0954,0.156,0.456,125.003,125280
0.849,0.941,-6.448,0.223,0.0269,0.00717,0.0596,0.765,134.479,194160
0.48,0.768,-4.158,0.0576,0.00779,0.0,0.137,0.36,162.085,125189
0.73,0.903,-5.64,0.0427,0.00806,0.252,0.0998,0.694,124.957,188640
0.283,0.746,-7.532,0.0429,0.0157,0.0115,0.105,0.126,132.048,171807
0.629,0.64,-7.638,0.0752,0.342,1.17e-05,0.0928,0.448,179.989,201495
0.721,0.894,-7.59,0.0488,0.0428,0.502,0.134,0.88,127.005,177638
0.601,0.879,-2.673,0.0353,0.0313,0.0,0.0793,0.589,124.013,188732
0.611,0.803,-4.368,0.0394,0.00437,1.41e-06,0.604,0.624,92.497,145103
0.858,0.735,-4.854,0.329,0.0344,1.41e-06,0.468,0.364,108.019,145813
0.687,0.895,-2.983,0.0474,0.149,0.00592,0.121,0.686,124.041,174215
0.672,0.799,-3.664,0.0973,0.0244,3.18e-05,0.0945,0.287,144.011,232385
0.58,0.789,-4.918,0.0457,0.0429,0.0,0.146,0.572,139.901,231549
0.706,0.778,-4.491,0.0606,0.198,1.06e-05,0.0778,0.376,125.893,149643
0.734,0.855,-4.578,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,139563
0.768,0.444,-8.584,0.0527,0.746,0.0,0.279,0.686,134.096,162985
0.541,0.855,-4.578,0.0668,0.00164,0.0,0.145,0.739,143.967,163322
0.637,0.644,-5.511,0.152,0.011,0.0,0.098,0.757,177.876,165806
0.68,0.853,-5.671,0.0503,0.0127,0.000685,0.199,0.604,124.981,142350
0.706,0.926,-1.549,0.206,0.0442,0.00375,0.0658,0.543,72.474,147310
0.689,0.61,-7.494,0.0609,0.0398,1.87e-06,0.0649,0.787,171.995,136093
0.85,0.696,-6.427,0.0432,0.0124,0.000195,0.148,0.725,124.003,147097
0.73,0.849,-6.899,0.0378,0.00172,0.82,0.159,0.688,125.99,186687
0.756,0.73,-6.48,0.132,0.213,0.00104,0.423,0.668,121.949,136417
0.843,0.735,-5.88,0.0598,0.0538,0.0,0.0877,0.806,117.97,149547
0.648,0.865,-3.386,0.0335,0.0898,7.23e-06,0.297,0.587,121.98,129479
0.668,0.687,-7.129,0.058,0.0157,0.000822,0.149,0.468,97.025,199314
0.629,0.64,-7.638,0.0752,0.342,1.17e-05,0.0928,0.448,179.989,201495
0.68,0.638,-6.324,0.0366,0.0352,0.0,0.137,0.23,110.004,139636
0.739,0.844,-12.373,0.0537,0.218,0.00191,0.212,0.965,147.672,180791
0.912,0.61,-7.029,0.168,0.0584,0.0,0.0431,0.763,113.941,211476
0.798,0.828,-5.36,0.193,0.0247,2.55e-06,0.121,0.6,124.962,156960
0.723,0.64,-6.006,0.0389,0.122,5.06e-06,0.204,0.456,136.034,178852
0.831,0.868,-5.282,0.0325,0.176,0.0,0.184,0.483,131.971,194438
0.647,0.726,-5.753,0.0408,0.085,0.0,0.108,0.175,107.941,168653
0.479,0.742,-5.587,0.0539,0.0069,0.000834,0.278,0.454,142.909,181400
0.701,0.579,-5.673,0.0412,0.569,0.0,0.255,0.349,129.967,181653
0.764,0.417,-9.16,0.0461,0.292,0.0,0.0832,0.575,126.004,137578
0.514,0.887,-3.791,0.0577,0.0402,0.000143,0.258,0.492,141.936,188551
0.681,0.815,-5.604,0.0289,0.0502,0.0,0.13,0.253,112.005,226585
0.467,0.667,-4.386,0.0315,0.007,0.0,0.155,0.399,91.057,187794
0.56,0.851,-2.851,0.0486,0.225,2.9e-06,0.177,0.461,125.947,147140
0.771,0.724,-5.372,0.0422,0.209,3.51e-06,0.281,0.77,102.991,155308
0.588,0.896,-4.257,0.0572,0.00108,0.012,0.187,0.346,139.881,153205
0.895,0.569,-7.142,0.0406,0.0375,9.45e-05,0.0636,0.828,110.003,251381
0.691,0.838,-6.619,0.104,0.123,2.68e-06,0.123,0.687,95.819,300094
0.793,0.886,-5.071,0.0445,0.000755,0.878,0.296,0.285,124.04,158725
0.875,0.831,-5.991,0.0772,0.278,1.69e-05,0.0877,0.742,91.99,170322
0.663,0.802,-5.126,0.0381,0.005,0.0419,0.617,0.307,125.989,177143
0.624,0.94,-3.671,0.163,0.000983,0.00409,0.313,0.882,128.014,146849
0.716,0.758,-5.895,0.111,0.0336,1.33e-06,0.449,0.493,123.947,167419
0.596,0.88,-2.697,0.0396,0.0391,0.0,0.0757,0.562,124.048,190093
0.666,0.906,-4.938,0.0446,0.0196,0.000346,0.0947,0.659,120.94,142335
0.708,0.662,-4.34,0.065,0.0169,2.47e-05,0.122,0.625,121.975,139423
0.68,0.593,-5.036,0.0281,0.0198,0.0,0.145,0.482,114.917,185739
0.686,0.814,-6.122,0.036,0.00896,0.000196,0.187,0.48,123.002,177561
0.692,0.856,-2.963,0.0351,0.0746,1.15e-05,0.153,0.963,125.99,171905
0.824,0.772,-5.234,0.0574,0.305,0.387,0.0912,0.508,125.01,223352
0.75,0.566,-6.306,0.447,0.241,0.0,0.137,0.165,99.979,156000
0.79,0.784,-7.326,0.0855,0.0229,0.000471,0.246,0.851,128.028,198750
0.756,0.697,-6.377,0.0401,0.182,0.0,0.333,0.956,94.996,206071
0.475,0.885,-4.735,0.0533,2.24e-05,9.93e-05,0.279,0.413,133.951,159651
0.679,0.764,-5.301,0.0391,0.031,9.05e-06,0.0951,0.471,124.977,198015
0.739,0.788,-6.403,0.0367,0.00214,0.000442,0.284,0.898,119.986,156116
0.679,0.876,-4.86,0.0512,0.0874,0.0,0.245,0.383,125.985,190513
0.771,0.842,-4.446,0.0659,0.297,0.0,0.121,0.572,104.958,162274
0.685,0.672,-8.654,0.0291,0.45,0.000645,0.12,0.668,122.912,219625
0.64,0.772,-7.756,0.0447,0.253,0.00017,0.0566,0.401,121.982,179078
0.714,0.874,-5.385,0.0998,0.0074,0.000196,0.383,0.581,126.028,150476
0.916,0.852,-2.933,0.0876,0.084,0.000166,0.03,0.628,128.04,168323
0.741,0.768,-10.499,0.103,0.0454,0.0,0.685,0.782,110.027,196408
0.81,0.604,-3.296,0.0904,0.316,0.0514,0.0944,0.646,102.937,171092
0.644,0.903,-3.345,0.185,0.134,1.29e-06,0.205,0.564,123.951,137419
0.645,0.915,-4.751,0.0553,0.0181,3.66e-06,0.279,0.344,101.226,156000
0.674,0.86,-3.318,0.0369,0.155,3.21e-06,0.359,0.771,122.975,176610
0.817,0.82,-3.59,0.256,0.529,0.0,0.11,0.622,101.206,140337
0.842,0.745,-4.416,0.113,0.00776,0.0121,0.212,0.517,125.012,131307
0.65,0.644,-8.45,0.234,0.236,4.32e-05,0.0964,0.445,124.966,144240
0.485,0.969,-0.517,0.0561,0.0485,0.664,0.192,0.448,173.941,204500
0.535,0.54,-7.19,0.0377,0.0537,0.0,0.332,0.266,128.048,176078
0.543,0.981,0.836,0.0492,0.00311,0.00148,0.151,0.43,174.0,233103
0.689,0.668,-7.301,0.0409,0.692,0.0199,0.108,0.68,87.984,199825
0.626,0.608,-5.238,0.0422,0.559,0.0,0.354,0.511,187.839,193959
0.706,0.914,-5.668,0.0615,0.19,0.0,0.0886,0.299,124.03,178065
0.567,0.964,-5.305,0.387,0.00722,0.000304,0.339,0.386,128.377,142510
0.648,0.725,-7.064,0.266,0.063,0.0,0.111,0.563,100.192,146400
0.356,0.783,-7.853,0.1,0.436,0.0201,0.199,0.192,155.042,189247
0.765,0.372,-11.126,0.698,0.383,0.0,0.0763,0.443,200.251,173845
0.772,0.882,-3.897,0.214,0.0471,0.0,0.0742,0.523,126.181,147819
0.686,0.756,-3.888,0.0374,0.0314,0.0234,0.154,0.345,87.004,226207
0.634,0.659,-7.143,0.0263,0.373,0.00325,0.161,0.38,126.977,257431
0.621,0.891,-5.934,0.0512,0.11,0.108,0.216,0.461,105.021,174311
0.731,0.755,-9.096,0.0359,0.6,0.0134,0.191,0.838,107.973,209969
0.797,0.746,-5.427,0.147,0.251,4.17e-05,0.334,0.402,124.843,156674
0.695,0.884,-1.953,0.172,0.106,0.0,0.134,0.803,100.088,156300
0.77,0.743,-3.251,0.0299,0.0205,0.0003,0.144,0.843,123.014,253723
0.643,0.481,-7.078,0.551,0.121,0.0,0.073,0.597,85.323,166875
0.731,0.893,-3.826,0.0828,0.0581,0.675,0.2,0.522,137.998,204599
0.643,0.945,-6.301,0.0781,0.0524,0.146,0.223,0.49,124.928,171985
0.407,0.559,-6.805,0.358,0.187,0.0,0.347,0.225,65.647,160287
0.774,0.687,-9.994,0.0744,0.116,0.0012,0.129,0.791,98.993,187269
0.838,0.68,-6.577,0.0644,0.00284,0.633,0.144,0.0345,125.027,176645
0.613,0.873,-5.553,0.0493,0.0116,0.0512,0.118,0.46,104.958,216000
0.943,0.509,-8.207,0.248,0.0655,0.0,0.0805,0.579,112.017,137160
0.467,0.667,-4.386,0.0315,0.007,0.0,0.155,0.399,91.057,187794
0.47,0.593,-6.12,0.0518,0.417,0.0,0.171,0.525,79.578,232997
0.779,0.72,-4.702,0.2,0.149,0.0,0.212,0.62,94.021,179737
0.779,0.854,-5.612,0.118,0.22,0.000438,0.396,0.382,126.996,157875
0.854,0.786,-4.565,0.136,0.154,0.0,0.0825,0.498,120.006,214353
0.831,0.697,-5.298,0.0483,0.175,0.0,0.0757,0.964,120.047,188561
0.532,0.809,-6.627,0.0333,0.0214,0.662,0.27,0.22,123.037,244909
0.789,0.976,-5.886,0.057,0.0065,0.849,0.0639,0.258,131.99,408669
0.472,0.743,-5.615,0.0516,0.00734,0.000988,0.257,0.418,142.868,181400
0.601,0.647,-6.163,0.0334,0.246,0.0,0.154,0.717,128.019,165000
0.714,0.652,-6.941,0.0484,0.175,0.00373,0.154,0.215,109.952,192000
0.575,0.867,-5.16,0.0481,0.155,0.0,0.325,0.405,104.072,214648
0.728,0.747,-6.585,0.497,0.0485,0.0,0.136,0.737,102.935,209180
0.746,0.859,-5.85,0.114,0.177,0.0,0.305,0.43,110.025,143172
0.876,0.821,-5.982,0.0611,0.244,1.54e-05,0.0595,0.777,92.001,168663
0.77,0.743,-3.251,0.0299,0.0205,0.0003,0.144,0.843,123.014,253723
0.865,0.79,-6.047,0.126,0.205,2.54e-05,0.122,0.649,126.015,236190
